pctvar	PC
0.03999467377676167	355
0.03997254028300586	356
0.039964657848142	357
0.03994723719729743	358
0.03993306594706192	359
0.039920118942823324	360
0.039894502802585496	361
0.039874794274715894	362
0.03986977943206617	363
0.03984193552575252	364
0.039833307437897654	365
0.03982830702760819	366
0.039814815637845016	367
0.03979711441573057	368
0.039792953274921924	369
0.039775260152549695	370
0.039764271964776464	371
0.03973506680317183	372
0.03973433922184658	373
0.03970609207720243	374
0.039699646268026696	375
0.039687100025962395	376
0.03966552411436029	377
0.039652068770887255	378
0.03963788183597626	379
0.03962397301501957	380
0.03961394200214224	381
0.03960475578590342	382
0.03958721823325327	383
0.03956644707868946	384
0.03955281725844343	385
0.039546824343025894	386
0.03953244169347542	387
0.039523265393893545	388
0.03949972044330929	389
0.03948842401911655	390
0.03946894248334221	391
0.03946337868907468	392
0.039449296793914804	393
0.039428227130346646	394
0.039409398572480533	395
0.03940493677539974	396
0.03939956034182817	397
0.03938545133361131	398
0.03936853911012125	399
0.03936303994348653	400
0.03934897571146153	401
0.039330841164179293	402
0.039310683772600954	403
0.039303766061583624	404
0.03929414900457066	405
0.03928185642725711	406
0.039266045857581325	407
0.0392489198016987	408
0.03922939436662095	409
0.03921790620416079	410
0.039210854431701796	411
0.03919520248475847	412
0.03917953622625158	413
0.0391743216637833	414
0.039155011136497234	415
0.03914430716714676	416
0.03913932236465264	417
0.03912494367849386	418
0.03910744115075271	419
0.03910023662742833	420
0.03909179744108701	421
0.03907482549188554	422
0.039060592595707114	423
0.03903634906121192	424
0.03901865574398456	425
0.03901289315376872	426
0.03900647446763234	427
0.03898666335751977	428
0.0389774962503392	429
0.038962008602252296	430
0.03894953901317719	431
0.03893995343403748	432
0.038931264119738795	433
0.03889111565374485	434
0.03888633253241951	435
0.038882835664667326	436
0.038872488671541576	437
0.03885473055439878	438
0.03884878918440097	439
0.038833899917999674	440
0.038826539201530244	441
0.038814735256256075	442
0.03879850855285278	443
0.03878924391934135	444
0.03875793189467327	445
0.03874187301285172	446
0.038733693601138236	447
0.038721550271644554	448
0.03870043493471061	449
0.038681337245404186	450
0.03867310373731692	451
0.038650968495646185	452
0.038645376629590625	453
0.0386337648853769	454
0.038621894186795375	455
0.038609323723733734	456
0.038600825591106225	457
0.038597272837020136	458
0.038576812529704026	459
0.038551888346838314	460
0.03855148339329266	461
0.03853831737528423	462
0.03853451852029826	463
0.038514086530102944	464
0.038508327246413294	465
0.03848010821080392	466
0.03846465207736154	467
0.038458105921685484	468
0.038452514937606826	469
0.038442040856786756	470
0.038425585846410745	471
0.03842004349455494	472
0.03840734239332724	473
0.03839981239874147	474
0.03838193327152224	475
0.03836923068540678	476
0.038357909236757165	477
0.038345733280894974	478
0.03834279627486101	479
0.03832798013505106	480
0.03831691064301488	481
0.038305158411771	482
0.03827738302180263	483
0.03826562005442216	484
0.0382566762173776	485
0.03824722465635703	486
0.038222318871640605	487
0.03821073299509184	488
0.03820207151340526	489
0.03819771326393154	490
0.03817663252584169	491
0.03816440326108657	492
0.03816393238706968	493
0.038147518926139976	494
0.038146254862300825	495
0.03813719666967881	496
0.0381318903002463	497
0.03810442745407209	498
0.03810146252610078	499
0.03808860678414358	500
0.03806907454496138	501
0.038049469560558644	502
0.038041903016213824	503
0.0380160584838924	504
0.03800787610160218	505
0.03800193835257126	506
0.03797957529934916	507
0.037956582902845634	508
0.03795502915030891	509
0.03794490792742743	510
0.03793399221197533	511
0.03791640231567722	512
0.03790890408636433	513
0.0379016081464565	514
0.03788802146322279	515
0.03787011217385606	516
0.037863275230268174	517
0.03785334527193409	518
0.03784336559300792	519
0.03783227672292545	520
0.03781668260207131	521
0.03779780725365761	522
0.037786666341358736	523
0.03778120153373651	524
0.03776872989934867	525
0.03775831423132484	526
0.0377380507437725	527
0.03772983837551338	528
0.03771926598039683	529
0.03770919617926049	530
0.03768419120406086	531
0.03766861205656345	532
0.037663182369292954	533
0.037647835482965145	534
0.03764092735319936	535
0.03763096214535991	536
0.0376216746872089	537
0.037610317463416226	538
0.037599990124760285	539
0.037585484228173066	540
0.03757363179722993	541
0.03755609302055704	542
0.03755375349801091	543
0.03754495295789375	544
0.03753334414602296	545
0.03752802181044492	546
0.037504836101864884	547
0.037499761558981604	548
0.037485896883104684	549
0.03748100724002779	550
0.03746854904602609	551
0.03744257044764212	552
0.03743761540802407	553
0.03743152073219653	554
0.03742087262648262	555
0.03740917068416645	556
0.03739502859925599	557
0.03738524097308509	558
0.037376141433229995	559
0.03736755761348511	560
0.0373520757832048	561
0.03734125404077864	562
0.03732896406054751	563
0.03732159051829402	564
0.03730056971060261	565
0.03729225220174802	566
0.03727611457256787	567
0.03726457935118548	568
0.037247333944762095	569
0.0372383299993759	570
0.037226680062106866	571
0.03722172070875401	572
0.03720993226750881	573
0.037189948635697995	574
0.03718804879308268	575
0.03717775896953013	576
0.03716723009162202	577
0.0371529399890043	578
0.03715184570234295	579
0.0371392882733329	580
0.03712883477054393	581
0.03712126418514969	582
0.03710305316584298	583
0.03709904490387355	584
0.03707346987580879	585
0.037070359588722415	586
0.037060951566704976	587
0.03705822634135221	588
0.037031384627689845	589
0.037023034944899995	590
0.037006655984227046	591
0.03700043223322444	592
0.036993524090205523	593
0.036981535831416175	594
0.03697418664260038	595
0.036967046256272486	596
0.036946694966739704	597
0.03693260664222591	598
0.03692864198536965	599
0.03691968979049492	600
0.03690709997220511	601
0.036887052170774405	602
0.036873814645450836	603
0.036869927136262345	604
0.03685830326574107	605
0.036842607730935346	606
0.036834689832772174	607
0.03681452712850613	608
0.03681031415092477	609
0.03680171809091404	610
0.03678840570668312	611
0.03678256002181281	612
0.03676213757228633	613
0.03675077477317931	614
0.03674541659282075	615
0.03673383422482109	616
0.03672361406850553	617
0.03671962719787055	618
0.036708543620067015	619
0.036701833023929833	620
0.036685205714285976	621
0.03666506680594472	622
0.03666161893868212	623
0.03665333188773158	624
0.03664105999534631	625
0.03663432549456145	626
0.03662142648652195	627
0.03660958421477027	628
0.03658389780874533	629
0.03657163161301842	630
0.036567153541372105	631
0.0365583909116943	632
0.03655313840349545	633
0.03654426212092645	634
0.03652609517363094	635
0.036514220301748126	636
0.03650951309937878	637
0.0364983255651362	638
0.03649663569785855	639
0.036475856214393275	640
0.03646338953069288	641
0.03644974096119996	642
0.036434809076593654	643
0.036430167176694124	644
0.036419808564722864	645
0.03640513500446694	646
0.0363970575760391	647
0.03638795169028819	648
0.036381675243349065	649
0.03636828093326423	650
0.03636471644781914	651
0.036349085875671025	652
0.03633867460634722	653
0.036333784645889086	654
0.036319649388257755	655
0.0363096905165726	656
0.03629888888953083	657
0.03628330977184782	658
0.03627080692187352	659
0.03625881258020261	660
0.03625327334864758	661
0.03623980438646847	662
0.036230193592646724	663
0.03621693815428304	664
0.036209191799534336	665
0.03620117290875419	666
0.036198334207375844	667
0.036181933932845495	668
0.03616994998539288	669
0.03616279462557056	670
0.03614746786432178	671
0.03614175562732444	672
0.036128776628748145	673
0.036124779858639856	674
0.036096095150243715	675
0.03609469083896505	676
0.03608274284407315	677
0.03607562262651953	678
0.03607117612936032	679
0.03606028844408726	680
0.03603721396449365	681
0.0360295080216192	682
0.03601819336732743	683
0.036008886585198685	684
0.03600325409042491	685
0.035991641271365615	686
0.03597833870764549	687
0.03597025566173923	688
0.035967501241446855	689
0.03594777299496738	690
0.035928845399807445	691
0.03592105002222453	692
0.03591573299045583	693
0.03591027218953801	694
0.03589871858987699	695
0.03589733568725535	696
0.035885708214498824	697
0.03586860200904611	698
0.03585910698557318	699
0.0358498982033928	700
0.03584067674691956	701
0.035834867451694154	702
0.03581367887378727	703
0.03580694310728129	704
0.03579106491934374	705
0.03576830031282669	706
0.035760961449117404	707
0.03575727504403595	708
0.03574103132177857	709
0.03573101179505663	710
0.035723225762217474	711
0.03571802569833546	712
0.035708600855846144	713
0.035692470243842346	714
0.03568568243831162	715
0.03567812229074484	716
0.035662428363561705	717
0.035655903721841034	718
0.03563604897536577	719
0.03563097849080926	720
0.03562375011642781	721
0.035615726033755374	722
0.035594386723204426	723
0.03558670520098608	724
0.035578415353574984	725
0.035576158754718146	726
0.03556515605896579	727
0.0355567666168791	728
0.03554324103361105	729
0.035524966373128436	730
0.03551835249772339	731
0.03550669420571695	732
0.035493776924564	733
0.035488906313500275	734
0.03547662483521435	735
0.035462823379558014	736
0.03545724008384875	737
0.035453213298379166	738
0.03543340416372454	739
0.035422246910179825	740
0.0354180787235176	741
0.03541402737068179	742
0.03540081452499637	743
0.035389998009877216	744
0.03537480177093499	745
0.035364870535164274	746
0.03535518144761524	747
0.03534724014743099	748
0.03532971362352094	749
0.03532383090128434	750
0.03531854834454346	751
0.03529955158555625	752
0.03529817883763049	753
0.03528589185201005	754
0.03527320454980933	755
0.03526773130017618	756
0.03526227742287392	757
0.035251416412912566	758
0.0352403082677629	759
0.03522520313971071	760
0.035217716368771634	761
0.03520493694580391	762
0.03520440650791919	763
0.035192747306410053	764
0.03518572430475238	765
0.035169836495446076	766
0.03515616227205448	767
0.03513933260727917	768
0.035130750055105624	769
0.03512593680106159	770
0.035117500448997335	771
0.035116555887940895	772
0.03510896415419529	773
0.035092384258925136	774
0.03508143268147367	775
0.03507227153720034	776
0.035051229046056176	777
0.03504498441040166	778
0.03504321412790981	779
0.035034161392366064	780
0.035030884767367695	781
0.03501543232450005	782
0.03500383523579821	783
0.03499571484142435	784
0.03498396263870117	785
0.03497961912332922	786
0.03496663825585043	787
0.034959650805718674	788
0.0349523556649442	789
0.03493552613444191	790
0.03493161035336796	791
0.03492365445407855	792
0.03491772190820928	793
0.03490102959568911	794
0.03489468938433712	795
0.03488915958444428	796
0.03486728226417918	797
0.03485830610797471	798
0.03484178086551481	799
0.034831330176719535	800
0.03482599910334635	801
0.03481969588814409	802
0.0348020626964753	803
0.03479367716669646	804
0.03477853650985939	805
0.03476492345153795	806
0.034760836553938225	807
0.03474973889690723	808
0.03474355571225134	809
0.03473579347212025	810
0.034720364036270546	811
0.03471459333033326	812
0.03470643637399288	813
0.03468977005689584	814
0.034680170201704025	815
0.03467462352898015	816
0.03467003313019134	817
0.03465969657413393	818
0.03464269203839557	819
0.03463868648564217	820
0.03462759836769369	821
0.034621194648351276	822
0.034610277118410894	823
0.03460257224062946	824
0.034583004016209076	825
0.0345732760991566	826
0.034563366042718265	827
0.0345517075344262	828
0.03453645995746592	829
0.03452810796946893	830
0.03452246781529904	831
0.03451629094449738	832
0.034506244509460895	833
0.03449322317737817	834
0.03448688435972415	835
0.03447394345146074	836
0.03446654787855844	837
0.03445369956882029	838
0.03444505107259361	839
0.03444064381426941	840
0.03443500121267017	841
0.034423365486165376	842
0.034417504164336456	843
0.03439642883858635	844
0.0343897437269215	845
0.03437682118624643	846
0.03437014800018796	847
0.034365586545159026	848
0.034353697367525936	849
0.03433701173648711	850
0.03433122615157074	851
0.034326334530840025	852
0.034309090023432236	853
0.03429124783069401	854
0.03428345268671472	855
0.034279675347207196	856
0.034273385779168705	857
0.03426602922615396	858
0.03425553576172123	859
0.034249171466709145	860
0.03423429147477417	861
0.03422829746239008	862
0.03421825690100814	863
0.03420765953707183	864
0.03419184806027593	865
0.03417992456804986	866
0.03417474352794525	867
0.034164118801273714	868
0.034155273262475305	869
0.034151815916676764	870
0.03414054893227123	871
0.03412039781197081	872
0.0341166122114419	873
0.034115598492791485	874
0.03410662200094608	875
0.034100964856706384	876
0.03408247357321868	877
0.034075291240080054	878
0.034072212839810226	879
0.034064625077680544	880
0.03405242257628689	881
0.03404580449494797	882
0.034036826660388715	883
0.03401467759416654	884
0.034000652565830826	885
0.033993570815679434	886
0.03398963937530209	887
0.03397832665778282	888
0.03397474524435894	889
0.03396518482995771	890
0.033957284279816584	891
0.0339484449000028	892
0.03394361047624191	893
0.033936998517519426	894
0.03392709476742231	895
0.03391635565481667	896
0.033896869092900066	897
0.033884700463816676	898
0.03387980223166159	899
0.03387820075111573	900
0.033865257684195654	901
0.03385181082261091	902
0.03384757262877098	903
0.033835030165702	904
0.033828967531696376	905
0.03382336880116736	906
0.033801554683537925	907
0.03379700029542929	908
0.03378555743148145	909
0.033777391191605104	910
0.03376577900868727	911
0.03375866904111098	912
0.033753168137317414	913
0.033741462296967735	914
0.033737671664710464	915
0.033727688130526026	916
0.033712267344915385	917
0.03370631724438639	918
0.03369861099108215	919
0.03368990015922239	920
0.03367596078488353	921
0.03366427242982399	922
0.033646945594463226	923
0.03364454768464474	924
0.03364088407564493	925
0.03363202967022051	926
0.033618553329681396	927
0.03360958200192888	928
0.033600732288343815	929
0.033599859189979174	930
0.0335864608803841	931
0.03357442607817293	932
0.03357401601993114	933
0.03356392046145234	934
0.03355389431163617	935
0.03355166417255527	936
0.03353897506995927	937
0.03352877173817645	938
0.03351694102125882	939
0.03350059821334077	940
0.03349380354792117	941
0.03349287822576964	942
0.03347166994829119	943
0.03346675976854358	944
0.033461132565232574	945
0.03345510015619268	946
0.03344101318404144	947
0.03343915930229123	948
0.033430178126578	949
0.03342632007216941	950
0.033406085069359694	951
0.03340208171595628	952
0.03339678781773068	953
0.03338734846125062	954
0.03337133130665724	955
0.03336074153263716	956
0.033356954610322495	957
0.03334187075837016	958
0.033338143896197714	959
0.03333044991147844	960
0.03332605241469398	961
0.03331567917418903	962
0.03331318918433656	963
0.033300618370753245	964
0.033286796214085146	965
0.03327898628951909	966
0.03327099757515506	967
0.03326532305657232	968
0.03324877056989557	969
0.0332437085798652	970
0.03323193562305211	971
0.03322128567261377	972
0.033217619092932735	973
0.0332101229305063	974
0.033199172258418216	975
0.0331826411634304	976
0.033170616120273805	977
0.033168387070209956	978
0.033160088656327226	979
0.03315117410054653	980
0.0331475745629124	981
0.03313619064484098	982
0.03312452930671202	983
0.03312130735158164	984
0.03310892277624876	985
0.033107095655586595	986
0.033098947705854385	987
0.03308745420758626	988
0.033070485570425585	989
0.03306601947730886	990
0.03304504837940939	991
0.03304266121443458	992
0.033033605449384926	993
0.0330276326981024	994
0.03302129904740043	995
0.0330026605461104	996
0.032996730117116645	997
0.032989712368757806	998
0.032980835952180994	999
0.032970507347635764	1000
0.032966912507999185	1001
0.03295456892223642	1002
0.0329452543153318	1003
0.03294353943798939	1004
0.032928817940194414	1005
0.03292274975754598	1006
0.032916571576768514	1007
0.032899067896327655	1008
0.0328961177290141	1009
0.03288802996265582	1010
0.03287624028843948	1011
0.03287242833220636	1012
0.032862896643884955	1013
0.03285429146372536	1014
0.032837569319743354	1015
0.032828802978119916	1016
0.032816069112582884	1017
0.03280764249049347	1018
0.032795603175931755	1019
0.032790402878011826	1020
0.03278360013006675	1021
0.032771536530735335	1022
0.03276023037183142	1023
0.03275461327567292	1024
0.0327501456219549	1025
0.03273369122776036	1026
0.032724214641744395	1027
0.03271764947570318	1028
0.03271164875331274	1029
0.032706493142580305	1030
0.03270328269407914	1031
0.03268170576959876	1032
0.0326737562248309	1033
0.032668818534238725	1034
0.03266016246333876	1035
0.03265155367465177	1036
0.032647984160339455	1037
0.03264177090611526	1038
0.032629790401333486	1039
0.03262546529112566	1040
0.03260871850343879	1041
0.03260550002271942	1042
0.03259803610850655	1043
0.032590180288768006	1044
0.03257818222754122	1045
0.032558946984114254	1046
0.03254888054068467	1047
0.03254621221248829	1048
0.03253805629530203	1049
0.03253655320633875	1050
0.03252837755139721	1051
0.0325201996937407	1052
0.032512472206836	1053
0.03249301218196891	1054
0.03248785006978116	1055
0.032480572374554866	1056
0.032469334586149846	1057
0.03246776775817051	1058
0.03245839992954316	1059
0.03244177001132633	1060
0.03243873650910748	1061
0.03241861090719796	1062
0.0324120296746966	1063
0.03240528738037284	1064
0.03240391699071862	1065
0.03239861269018146	1066
0.032385192506608616	1067
0.0323724657755428	1068
0.032361321487848684	1069
0.03235281027889907	1070
0.032346598234442275	1071
0.03233649397157225	1072
0.032330265101756	1073
0.03231393814234907	1074
0.0323084520225225	1075
0.032300815695320055	1076
0.03228794614941639	1077
0.032280869059884046	1078
0.032277998017293544	1079
0.03227238589467102	1080
0.032256303612844386	1081
0.032246491932056254	1082
0.03224159932666154	1083
0.03223517728486639	1084
0.03221946358480411	1085
0.032212727227243554	1086
0.032208814822632	1087
0.032202354011554586	1088
0.03218249527690625	1089
0.032179880509585396	1090
0.032174276557191586	1091
0.032162089229518465	1092
0.032149599676395135	1093
0.03214557110844092	1094
0.03213982459480412	1095
0.0321271829080426	1096
0.03211948378379554	1097
0.03211346487973195	1098
0.0321120981871935	1099
0.032105153870549255	1100
0.03208778391196003	1101
0.03208355886696568	1102
0.032074802462028845	1103
0.03206989870929801	1104
0.03206276569510454	1105
0.03206011755384381	1106
0.032051018456516533	1107
0.03204188631648422	1108
0.03203548833546622	1109
0.03202816104651643	1110
0.032017725727074384	1111
0.032004394209278315	1112
0.03199435221450061	1113
0.031991776761550274	1114
0.03198334156517696	1115
0.0319751930686506	1116
0.03197174582996893	1117
0.031962243784244726	1118
0.03195174306797324	1119
0.0319454062045675	1120
0.03193977594150107	1121
0.03193253662102485	1122
0.03192147317093915	1123
0.0319136335013917	1124
0.03191103037040761	1125
0.03189669593151642	1126
0.031889309225438506	1127
0.03187503180937375	1128
0.03186825533010949	1129
0.031850790260083264	1130
0.03184322900356505	1131
0.031837325333445354	1132
0.03182319969088725	1133
0.03182146303908723	1134
0.03181272656675278	1135
0.031807599803058424	1136
0.031793118970082974	1137
0.03178212318003701	1138
0.03177877334477225	1139
0.03176656426932085	1140
0.03175693883391343	1141
0.03174556379683117	1142
0.0317421497628212	1143
0.03173939961352505	1144
0.03172644965057498	1145
0.031713493259504746	1146
0.03170467168960227	1147
0.031702496669282446	1148
0.03169612219595921	1149
0.03168421153723283	1150
0.03167365325789912	1151
0.03166066758676677	1152
0.031646533538246514	1153
0.031642987362649054	1154
0.031636672713176835	1155
0.031630029288914736	1156
0.03162343226070453	1157
0.03161902785472629	1158
0.03161340317460313	1159
0.03160202592025441	1160
0.03159211304855108	1161
0.03159079295136095	1162
0.03157837756618547	1163
0.031564603936309665	1164
0.031559329452805304	1165
0.03154301803574565	1166
0.0315400250484842	1167
0.03152546759072762	1168
0.03151690115286081	1169
0.03151062410971903	1170
0.03150107498294591	1171
0.03149557342067111	1172
0.03147798031219551	1173
0.03147256651331442	1174
0.03146519355317142	1175
0.03145387655108767	1176
0.031449920942852934	1177
0.03144652202250767	1178
0.031438117459104055	1179
0.03143098756004323	1180
0.03142290834043135	1181
0.031413942538353765	1182
0.03141178066838217	1183
0.031402537184405756	1184
0.03138812956418601	1185
0.03138413291593109	1186
0.03137131698459998	1187
0.03136486637307544	1188
0.031356203012835884	1189
0.03135237730107814	1190
0.03134936487367798	1191
0.031337235692945116	1192
0.03132671956398789	1193
0.031319119625091096	1194
0.031305443949646364	1195
0.03129293278929149	1196
0.031290688508341415	1197
0.03127889400559522	1198
0.03126988352800493	1199
0.03126238969822258	1200
0.031249026497182086	1201
0.031238814265864067	1202
0.031234286083825193	1203
0.031226188089430913	1204
0.03121756521317661	1205
0.031206980735616164	1206
0.03119940265409598	1207
0.031185611762815712	1208
0.031180786326840647	1209
0.031175344076933197	1210
0.03116286620994754	1211
0.031154939675272324	1212
0.031148155442051156	1213
0.031147723670527424	1214
0.031131198044916514	1215
0.03112401337794279	1216
0.031118286929700548	1217
0.031115181853807638	1218
0.031108768491799225	1219
0.031099427538291924	1220
0.031088600994804372	1221
0.031074886013894593	1222
0.03105698476072327	1223
0.031050978415573256	1224
0.031048380163029667	1225
0.03104558884361487	1226
0.03104082337877843	1227
0.03103357495513082	1228
0.031026752346014434	1229
0.03101893869204183	1230
0.03101170708623478	1231
0.031001538680549202	1232
0.03099823638577382	1233
0.030982773160211145	1234
0.030976321190233195	1235
0.030972411945248045	1236
0.030967499483904384	1237
0.03095598849475479	1238
0.030951618718460232	1239
0.030938062963629952	1240
0.03093125820862158	1241
0.03092911560405346	1242
0.03091516170596355	1243
0.030912196978930707	1244
0.03090316457985466	1245
0.03089985537359682	1246
0.030890021822108142	1247
0.030880409788858552	1248
0.030870054352574745	1249
