Target.ID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	countries_country_name	PrimaryRace
SEEDGWAS1033:250067736	-8.460865277243043	-15.86056214897893	4.6831720988446826	6.064472092444106	5.805352869531787	-3.3801805470932096	1.121129741100635	-2.6675236574836516	0.7732765944372485	1.7718444065980592	MEXICO	VANDEN
SEEDGWAS1036:250067739	-10.674417689298467	-17.312416798068664	6.537458604499798	10.698476735698776	3.927886369023673	-7.374265114152632	1.773378352455273	-0.8794769466964748	3.163775233716147	-0.9051982280724776	MEXICO	TUXPEN
SEEDGWAS1037:250067740	4.60941555818542	-8.499301645878683	2.1923130309258516	10.452375178084791	8.624789393534817	5.302488397521307	-8.495612833056404	-3.097415079934237	3.0464056201548693	0.1900735492593791	MEXICO	REVENT
SEEDGWAS1039:250067741	-30.717962781051003	15.834231720829134	8.425476554572514	-6.937797671091335	2.328236689814819	-0.2438786136818347	-2.2798204679785647	8.715912074720883	-3.812911764257285	-10.688725279767022	ARGENTINA	VENEZO
SEEDGWAS104:250054519	-12.904983526221915	-17.986692112273307	8.163255085723263	8.807657163131823	6.299015068253355	-3.3246955835607803	10.73728929404428	1.9351959492291853	1.6486023799116922	0.5730448308221128	MEXICO	TUXPEN
SEEDGWAS1040:250067742	-25.278164178725294	-8.976586069301591	-1.270612320300083	-11.129117207170667	-11.43309492636284	9.398071744778717	4.5802697428878	11.293963685468189	-5.0617696242368995	-27.521578842658144	ARGENTINA	VENEZO
SEEDGWAS1041:250067743	-13.871693038062892	22.81664530914624	-11.93476732168963	2.390087753084785	0.925410250676264	7.075972891355608	1.662818503925388	-16.107429480690776	-15.232753495317608	-6.139713462445535	ARGENTINA	PISING
SEEDGWAS1042:250067744	-29.25179156551195	44.96117691914082	-8.958427376398323	20.145714649893467	-32.88347082484694	6.254835071882011	11.324712136558952	-22.099441520840244	15.631395490249954	-6.637955050698878	ARGENTINA	AVMORO
SEEDGWAS1043:250067745	-9.582760081692893	-15.659588169883468	4.234613072392431	14.40407727330395	-1.640886760254131	-1.497300919080641	-1.2257396735968376	9.290951785236004	-0.899622837312098	1.0861887703558448	MEXICO	COMITE
SEEDGWAS1044:250067746	-8.94066569177903	-13.779346764953752	6.187854630250926	12.58394514661996	1.1620093201021275	-1.741622192096823	0.9600016111027924	8.13414827211362	0.7297413429823955	3.0410466138431644	MEXICO	COMITE
SEEDGWAS1045:250067747	-15.505365758276296	-18.418178773946263	9.633126728428143	5.02313485264654	9.20535445106296	-6.551929852893624	10.870919953899715	-8.281429519375907	2.2851386522381345	-0.8536714890668947	MEXICO	OLOTIL
SEEDGWAS1048:250067748	-16.01013655825732	-18.4618827371582	9.134327791836656	4.081074136920612	9.522007527959856	-5.39981942311348	13.792997294827236	-3.7183955351303366	2.133449902394233	-0.23515498917304187	MEXICO	OLOTIL
SEEDGWAS1049:250067749	-15.336861489826832	-18.82803178169059	9.610842566137016	4.959995287817258	8.72368355689411	-4.723495322038496	12.952482881544592	-4.3883897128076645	1.4457276497097735	-0.6368277284251054	MEXICO	OLOTIL
SEEDGWAS105:250054520	-11.28068122643749	-15.182476526161675	4.383082945669817	12.155204759413268	0.1388657012859456	-7.151929200442812	0.17655793023499877	2.2502589075429293	0.16654419361948253	-0.23956014851279409	MEXICO	TUXPEN
SEEDGWAS1050:250067750	-15.842347662665626	-17.974382723581797	9.389474997866884	4.408243505259981	10.299724058599743	-3.792962183490882	12.36020937261181	-4.3646389667389975	2.4884096717529456	0.9196913574139964	MEXICO	OLOTIL
SEEDGWAS1051:250067752	-15.381429364731517	-19.04248273717834	8.440407565196388	5.705579803641072	10.21735132023279	-6.439553706954593	11.140215957197473	-7.614035893820485	3.637075080797347	-0.4329867540702724	MEXICO	ANCHO
SEEDGWAS1053:250067753	-14.626857657949165	-18.684974950356875	10.015755444232791	4.042551880196356	12.19017492832259	-3.978591544066403	14.855233325414943	-2.561533103445226	3.4533479306828596	-0.18915303921212903	MEXICO	OLOTIL
SEEDGWAS1054:250067754	-16.422545556599133	-19.043442161659968	9.889406430704982	3.554061199219797	10.653437880433684	-5.446969654141559	12.6591620278736	-6.363882586488778	2.2117155617296427	-0.38278897471023593	MEXICO	OLOTIL
SEEDGWAS1055:250067755	-16.268347969502052	-20.3396518272617	8.38143529900389	6.935303809151066	8.908614946312076	-15.57854767771024	-0.5667039708411417	-12.613697495640912	1.3536093534048084	-0.4581834927540034	MEXICO	TUXPEN
SEEDGWAS1056:250067756	-16.770638732764795	-16.936091051752392	7.211868871184717	7.535827355406414	5.821998462368386	-23.570863347735045	-11.719110683726178	-16.758005584554578	-0.7942647022310259	-1.198900511729311	MEXICO	OLOTIL
SEEDGWAS1057:250067757	-14.112458772597218	-18.185301277188582	7.8970694550149805	4.33901895556248	8.322127191954937	-7.1542502133100685	9.4230380486102	-5.979372214996838	1.7166736833900564	-1.2398270584641693	MEXICO	OLOTIL
SEEDGWAS1058:250067758	-15.995452865616924	-19.034479898230455	8.538718699285898	3.053833273252821	9.380964242112576	-6.989714665515151	10.365409458889385	-5.587465287680448	4.767193846741926	0.07981475136328814	MEXICO	OLOTIL
SEEDGWAS1059:250067759	-16.721753753090255	-19.702962931114214	7.5453957762937804	3.595118514497506	7.902209559372006	-11.116556966558376	2.921908312294806	-8.413270803402495	0.06931043357217044	-1.2594766848554269	MEXICO	OLOTIL
SEEDGWAS106:250054521	-9.542173524105417	-14.414512372760372	2.759806267492323	15.60563234464759	-7.479974878717192	-2.3204598142517585	-6.0570398599308195	10.796477549513352	-3.906617705296316	3.815943934090813	GUATEMALA	SALVAD
SEEDGWAS1060:250067760	-15.547813970098906	-18.68030313618069	9.754131726987309	3.8789593277743	9.51950599242145	-2.8082888793026903	14.745173725385628	-4.350339893597365	1.8957444954271552	0.7655569114266346	MEXICO	OLOTIL
SEEDGWAS1061:250067761	-16.154230351161445	-18.805205466710188	8.807013301769556	5.451863581657036	7.743016514252375	-8.175439527249445	8.894856481032113	-8.341059226754046	0.18184385429065117	-0.12400395269487773	MEXICO	OLOTIL
SEEDGWAS1062:250067762	-16.4195231127354	-21.10841216461184	9.242184361974775	2.7177779466366907	9.251703509092218	-3.307353943037086	13.285362549177762	-5.647972681231852	3.6165575289181016	-1.898223561294417	MEXICO	TUXPEN
SEEDGWAS1063:250067763	-15.000123068176109	-17.736935292060508	7.896802234602429	3.960141258774128	10.98982165041796	-2.0734536852099343	14.828928446748716	-3.201706198183645	2.8531240078627933	-0.6725141429279375	MEXICO	OLOTIL
SEEDGWAS1064:250067764	-14.832253438879588	-17.237443188801766	8.787439899676832	4.221110964509413	8.362058122815652	-2.750913618435433	13.075035056784737	-3.8272258113408055	1.6634971219277102	-0.6833002177114437	MEXICO	TUXPEN
SEEDGWAS1065:250067765	-16.47589010293405	-17.89911977924776	8.451742383427886	3.959749661689084	8.786922099344633	-6.269643080763581	11.99533770631926	-6.085367929535551	4.050839701923324	-1.9862713285191913	MEXICO	OLOTIL
SEEDGWAS1066:250067766	-15.706384234083432	-18.727602982759308	8.524258368457648	5.646471297032976	8.45260189248722	-9.838741652948714	2.91197850133506	-9.974529203369038	1.480254054739708	-2.025171530120573	MEXICO	OLOTIL
SEEDGWAS1067:250067767	-14.918341892059717	-19.40291572371388	7.567769454883105	6.544821430833592	7.044360593607259	-16.075527754977482	-2.129993607637996	-12.23485506750242	0.5354540322848326	-2.067200390112166	MEXICO	OLOTIL
SEEDGWAS1068:250067768	-14.368607283986014	-18.899083252157205	9.25648485221639	3.1595882180342625	8.82612691800304	-4.659647649407008	10.241234735101257	-4.345713706178288	1.9140820719021352	0.4959868223582084	MEXICO	OLOTIL
SEEDGWAS1069:250067769	-15.79023714109471	-19.427468279176495	7.076041354878612	5.510220857654079	7.095696404735558	-12.370445600259862	0.5043785437958851	-11.401548165320952	0.8293402699905831	-1.2620330509459077	MEXICO	OLOTIL
SEEDGWAS107:250054522	-14.329987230065356	-19.730831617512983	8.975842079961346	10.930158239835706	5.9132423790754025	-5.120159099886126	9.299954146029346	0.6573920996031172	2.586746109099807	2.539637152615415	GUATEMALA	TEPECI
SEEDGWAS1070:250067770	-15.643763315546185	-19.61306382819273	8.173737282844202	5.9718398243787	9.96459397244215	-10.571658000912338	5.157069799854226	-7.998740973532317	1.509694158192094	-1.31733689280011	MEXICO	OLOTIL
SEEDGWAS1071:250067771	-15.438367261472788	-19.224452583935413	6.148371457065889	6.144502639324588	7.35522539289072	-15.925476228123506	-0.5650888057606699	-12.204438832776956	0.21034623998469135	-2.1281506748170433	MEXICO	OLOTIL
SEEDGWAS1073:250067772	-16.630877387298664	-18.37022194433617	9.304109136015471	5.21394574027858	9.016678072886169	-4.653016926731609	13.259585206450968	-4.3696711422170145	2.131657693736112	-2.4012292208607793	MEXICO	OLOTIL
SEEDGWAS1074:250067773	-15.303871083990508	-19.701697770725534	9.74261563832862	5.287948653253745	11.77273759173048	-6.646439527698841	8.198276677002466	-5.870338376155369	1.4796583778740025	0.2688670873166072	MEXICO	OLOTIL
SEEDGWAS1075:250067774	-13.962085700551402	-17.66344928233816	7.802034208709602	4.2810672084721055	8.78343301913443	-1.8896591408129293	13.33326219167857	-1.6367120809137443	2.5913262558391765	0.08311715325337796	MEXICO	OLOTIL
SEEDGWAS1076:250067775	-15.328473984429667	-17.090285997996254	7.2221047889038434	6.183969872980864	7.501318060825811	-13.812642940542291	-1.5986787680080896	-12.334331696910478	0.6721987056567589	-2.5761593188652774	MEXICO	OLOTIL
SEEDGWAS1077:250067776	-16.065799777497116	-20.332603641067823	7.763507553709669	5.039415306542164	9.08217808028989	-11.640220799614232	4.068219531725935	-7.555256603534206	1.893758523894281	-0.969360020387672	MEXICO	OLOTIL
SEEDGWAS1078:250067777	-15.04472875055954	-19.44157445842311	8.735158782400102	5.104880478553339	8.670469116616369	-4.118852667984831	12.948857612474685	-3.3393083456607373	2.971651387200083	0.04255910145205339	MEXICO	OLOTIL
SEEDGWAS1081:250067778	-16.45427198837692	-18.429116602637215	8.500911411036217	6.0285896375511605	8.941680647947207	-9.832103122720666	5.190544605429209	-9.388831651973488	1.730325200297337	-0.4897836863142712	MEXICO	OLOTIL
SEEDGWAS1082:250067779	-15.145325855275184	-18.732476146581075	9.02968144389416	5.808684195174698	10.77061417615829	-5.827524510656633	13.190370234082923	-7.769879374289276	2.642711309149099	-0.8710862679097985	MEXICO	ANCHO
SEEDGWAS1083:250067780	-15.586420743916385	-18.996221157350742	9.41470454240668	4.235127329544625	10.311448970871185	0.8680449804645548	18.95093954098527	-2.778295330451328	2.8378695807992527	-0.028472142095308	MEXICO	TEPECI
SEEDGWAS1084:250067781	-15.664621874969349	-17.917220747764347	9.680418443342097	4.937184261674038	10.349939565548128	-3.1084049053728946	14.50832200544605	-5.118556961858066	1.9740444867295344	-0.6787305537396409	MEXICO	TUXPEN
SEEDGWAS1085:250067782	15.722286437520149	-3.874048497788574	2.979376738899961	4.519277290333655	6.177370873460243	2.417781297234483	-10.340093478509216	-5.47304949177995	6.1428932904377715	-1.7732352995897156	MEXICO	VANDEN
SEEDGWAS1086:250067783	21.34113548325765	-2.0620508092277503	2.201580172763714	2.8708588010921954	6.6831548014114865	4.247560031301571	0.9570499293378796	-3.0479716252575018	1.4506650784238593	-0.7380940373490134	NA	TUXPEN
SEEDGWAS1087:250067785	-5.298074495555893	-14.576277720584146	4.982002103109722	5.6437970162214945	4.8420984562336615	-12.001824729912371	-8.806784626844303	-9.935748324746136	-0.5992913739513831	-1.6855606313050413	MEXICO	OLOTIL
SEEDGWAS1088:250067786	-3.755991546679396	-13.219741659828689	6.645755138726653	4.716017569692255	6.345935203427511	-5.355705176099265	-1.9885692024873776	-7.047261063163955	1.2963784407658885	-0.34688746755556277	MEXICO	ELOTCO
SEEDGWAS1089:250067787	-3.692873940736009	-13.241303179943884	4.333506213159782	4.51759001270143	7.03443269060754	-8.334225991294135	-2.447669703226879	-8.871146142741626	2.0272559144394147	-0.9615083582235447	NA	TUXPEN
SEEDGWAS1091:250067789	9.575935411135742	-7.035998528356312	6.091939491896694	4.807729430887719	5.618901732721143	-5.2527213148547665	-2.880701167526139	-9.80213346459614	-0.7115676935686884	-2.1158942769239237	MEXICO	TUXPEN
SEEDGWAS1092:250067790	9.692039832491089	-7.343083107901163	2.4054889115328257	2.409549964085972	9.8273470382027	-1.1188960198627826	-1.112545628720374	-9.28522609904797	0.08192743954642331	-1.083463667775895	NA	TUXPEN
SEEDGWAS1094:250067791	-11.758742068707456	-16.693767312766866	8.533961743292076	6.325810007324119	10.495719674821094	-7.329370995795026	5.308480702844111	-10.526746429277546	1.116356724074557	-2.5987902653248796	NA	TUXPEN
SEEDGWAS1095:250067792	-3.727665078879853	-10.969392412662662	3.3102820929642345	9.581213765622294	1.9090168210748504	-26.556092657883855	-29.862140805755516	-19.264544142263663	-1.888356604843886	-2.5265657673147808	MEXICO	VANDEN
SEEDGWAS1096:250067793	22.397611122774524	-1.6796731793611206	0.157098603062773	5.114724898028081	5.811196413129354	5.162336857903878	-13.540804301663528	-1.953978334902172	6.639303141838009	0.47732018077062777	MEXICO	VANDEN
SEEDGWAS1098:250067795	-8.087087087157482	-12.09514481546677	2.8933909212565756	15.460260854898689	-6.120399289607833	1.1575048717168843	-2.055239180683523	11.957458348013082	-3.1371747924078344	-0.0387135041199422	NA	NALTEL
SEEDGWAS1099:250067796	-33.23105633932263	54.67465272134074	5.783160947333023	21.527370780463404	-27.492656758311213	4.471875275293012	8.350672187511362	-16.872863987583333	14.828778853251364	-4.2100188889358	BRAZIL	ENTREL
SEEDGWAS1100:250067797	-8.190941584948835	-9.808051938900384	2.55204233240415	15.889195070411349	-20.024455173801215	1.7826224759551124	-4.836302826313328	11.037704692481732	-8.252186454020213	6.277083583736795	COSTA RICA	SALVAD
SEEDGWAS1101:250067798	-15.556203462283214	-15.686152163002916	6.098500050033114	5.71800503846494	0.17537474563274344	-1.5874796123390449	4.568263575215707	-1.218452809090954	0.3912332138955164	0.9229866872411298	COSTA RICA	ZAPGRA
SEEDGWAS1102:250067799	-20.7580740614252	-16.273484933624427	1.3976841345362134	-12.625768238539	-10.311516174383303	4.19921286888045	-3.3159312635629132	-0.05391509028633783	-0.15777304302053377	-8.849383956627301	COSTA RICA	OLOTON
SEEDGWAS1103:250067800	-18.755618359075704	-6.236636026870567	3.374792600070258	0.1813599828514327	-18.757176158070553	10.22926902362419	1.7772530322682802	6.147388503934899	-2.1672141669746576	4.730395802155147	COSTA RICA	OLOTON
SEEDGWAS1104:250067802	-14.412366406357595	2.486557617972252	7.431001984281146	8.5599028767355	-7.765962448589637	-1.4287769638065972	-0.542094960490531	5.3192543351508075	-3.502051569495205	3.51335540679241	COSTA RICA	OLOTON
SEEDGWAS1105:250067803	-9.126147323725244	-12.394717037062088	3.9777909212448703	18.506002882472917	-10.559408516370032	-4.414405793914863	-8.592323427472715	9.549322936416502	-7.714708471415569	4.218495260227022	HONDURAS	SALVAD
SEEDGWAS1106:250067804	-7.078373491607368	-8.59437103030594	-4.781615111473344	5.205932835555862	-0.7522627585987388	3.86878846959784	4.039948646056442	6.4287441159414955	-4.2023055061482095	1.5445680178800305	GUATEMALA	NALTEL
SEEDGWAS1107:250067805	25.9881363919219	0.25340843672934055	3.0460885035841465	3.8513484217402914	-1.0314376174212632	3.171045596935518	-3.717081435943447	2.9248456429785796	3.2960332721528087	0.8746590389989425	MEXICO	MUSHIT
SEEDGWAS1108:250067806	7.1796203171807935	-8.719649202593871	3.3423639508375245	11.113129778893628	0.5566675752831179	-1.164738913491936	-3.934422046020833	5.153614569560619	1.3853918368345757	1.043523827404899	MEXICO	TEPECI
SEEDGWAS1109:250067807	4.083949179864487	-9.227024047295114	5.303374709695875	7.6464549700245135	-1.331193288072892	-9.525925168687522	-6.814444071933554	0.00404819812566144	0.3149251980387144	-0.16221496086745976	MEXICO	TEPECI
SEEDGWAS111:250054524	-0.37041371910026144	-4.0316697235994186	-10.0988713192667	2.5152603497708617	13.128742536972071	2.9846800608889272	-4.076792238849864	-14.118946402205241	-15.002337718556737	-1.604796738334889	NA	TEPECI
SEEDGWAS1110:250067808	3.783427993951924	-9.66292310747999	2.9766070947778216	5.47993880941832	9.669553488399991	8.056339374392758	6.649386868446506	-1.5563504939462618	5.067318675287601	-0.9191830547570848	MEXICO	TUXPEN
SEEDGWAS1111:250067809	-13.241259414831148	-17.18178463341271	3.5252480270743334	2.4811685781130817	4.231408760793189	-2.211742365807608	7.871322179495279	-2.0782931822886352	-0.4356404137162974	-1.3710131234723764	GUATEMALA	OLOTON
SEEDGWAS1114:250067811	-21.15412674929337	-7.583030378871379	5.2360892266587324	-2.678846240625478	-11.050694772465956	7.064640515435867	6.062880635820101	1.24392496012932	-13.57551837192733	12.228422961882922	VENEZUELA	CARIAC
SEEDGWAS1115:250070129	-12.118575846851302	-10.346629087439291	4.802427916815328	9.9805821826223209	6.3434153018289265	4.545957692964386	16.66142944478314	-7.689217491189427	0.40214315767436193	0.27602388669829053	VENEZUELA	SABANE
SEEDGWAS1120:250070133	25.95262818889561	0.4780465115161395	-0.34197179667202743	4.728016305083091	5.448750355376368	1.5948765686121034	-10.688702539664302	-2.9012380712892365	5.48132546769941	1.337289913675468	MEXICO	CELAYA
SEEDGWAS1121:250070134	5.383250181703286	-9.387406442550724	6.007766199393364	6.100099783563187	-0.4582282533384273	-7.570445004724882	0.9209202426657164	3.1377421040930655	0.6407961430120023	1.4494173236697467	MEXICO	TUXPEN
SEEDGWAS1122:250070135	4.157295184538835	-7.402003146063111	5.826425285419087	7.532605512674616	-0.14597707191391135	-1.4206278884506771	2.268891186216513	9.172115000236865	0.8453668197083921	3.016316056846025	MEXICO	TUXPEN
SEEDGWAS1124:250070137	-23.47161250454859	-16.234138502053547	-1.3709340957386085	-15.165131212997014	-11.045297614822966	1.0547715770620798	-3.7759102355396994	-0.1862963529383619	3.637815848771465	-22.083519601167794	BOLIVIA	CUBACO
SEEDGWAS1125:250070138	27.90100163131199	-1.8794305382138463	0.1351322294598778	6.095073227177121	4.3180097892352185	11.751327444667709	-9.022192049749568	3.4574923633348575	5.301037431838865	0.8868227843823202	BOLIVIA	CUBABL
SEEDGWAS1126:250070139	-22.48408829180348	-10.602219220231046	-1.8954096557600388	-14.68306496949476	-12.2899804137795	5.009561197687987	-0.29740345021896264	-3.4263303608224636	3.2312752929674273	-17.6345291742531	MEXICO	PEPITI
SEEDGWAS1128:250070140	-9.804267262697667	-15.046531231999856	4.629676270016408	13.517184786804195	2.651361620114218	-3.0077161949687925	-2.545266018716549	4.83317451042855	1.2644596691994097	2.8297939044734526	MEXICO	ZAPGRA
SEEDGWAS113:250054526	-9.114109501608311	-14.225940677335794	3.728447080341508	10.584638902910564	-3.506872602603772	0.5397818215817637	1.6970299313315418	7.463960641132275	-0.9674859451552698	1.147321060965502	MEXICO	TUXPEN
SEEDGWAS1130:250070141	-8.731776310666366	-15.370534418125104	5.087873470437386	10.544299189462382	4.87606938626844	-3.932481618934555	-0.4181967492189583	3.31975311536642	0.9213439352070188	-0.7532494991349907	MEXICO	ZAPGRA
SEEDGWAS1131:250070142	-7.70565895374665	-15.932751875486288	5.111260294741637	12.416288185746708	0.9551805442220592	-8.597919855393705	-6.765396030301389	0.31875743238519977	0.28798871336331633	1.8117641512260163	MEXICO	OLOTIL
SEEDGWAS1133:250070143	-1.866161004542894	-10.221893699214638	7.543857136845553	4.6109291268605705	10.470850141369729	1.91862237558937	10.04746425482559	-3.2770910790619783	4.601918517882583	0.07941269636207965	MEXICO	TUXPEN
SEEDGWAS1134:250070144	-5.310107108881686	-13.957989522771406	4.467109568067732	13.533001300424525	-1.9139458361003965	-6.689673006240747	-6.6599624111558455	3.6181053107649706	-1.9594532089714003	-0.642679414402412	MEXICO	COMITE
SEEDGWAS1135:250070145	16.102230843563362	-4.604081909356311	4.473210087577781	5.893440969195906	-0.2763130320803604	4.663808296172181	2.6300533956598704	6.471078971984071	4.779856856895542	2.404014367896371	MEXICO	TUXPEN
SEEDGWAS1136:250070147	12.65352968506046	-5.36916026121748	2.780266130217477	8.21393519908795	9.413253944059308	13.48471153605348	2.7200477379602317	3.449815227833145	5.679387852235958	1.76848889279322	MEXICO	OLOTIL
SEEDGWAS1137:250070148	-11.895059277268816	-15.22600568590459	7.134959167851309	7.607458424115926	12.043035494541456	-5.938659045029534	7.622746228315506	-10.524074716417369	0.4979995954089717	-0.3727113692232438	NA	TUXPEN
SEEDGWAS1138:250070149	-31.605310905420495	34.28359754825025	13.692822950904196	-3.8101771058845664	8.642419659262838	4.335155675843354	5.949403436628163	6.002479594758128	3.013932789626763	1.9526995337624204	BRAZIL	PIPOCA
SEEDGWAS114:250054527	-8.168655268935126	-15.585951210067806	7.323458693595176	3.909860160572825	4.812301374189841	-5.574508975212691	8.403208906278977	-1.0127233081868392	0.162312496508231	-0.07185528922351757	MEXICO	TUXPEN
SEEDGWAS1140:250070150	10.863153200752077	-6.222678243973343	6.819966126851374	3.932539698618935	-1.1164271432453985	-2.4447905044740628	4.9258494112518925	4.741562115234503	1.844430752991853	0.7542996342231388	MEXICO	TUXPEN
SEEDGWAS1141:250070151	22.211282319396947	-2.387856433799111	1.192948821814344	6.904644023603198	3.8928149700418415	6.7262949517812345	-10.763099156088582	-1.2783498369144055	5.261644876522813	-0.5375886880375833	MEXICO	TUXPEN
SEEDGWAS1142:250070152	22.174630907246584	-2.8781135371140145	1.6482483176955385	7.280380375241706	3.4170770313625183	7.738958473104238	-11.21165946297594	-1.5317335611798246	5.55472820977026	-0.27179970670649883	MEXICO	PEPITI
SEEDGWAS1143:250070153	-6.785780668505162	-13.061621873482922	5.069088330379626	13.551166018913849	1.2057838428871872	2.9508656320964435	1.0171115655666498	9.405867561282362	2.8765636552953686	2.8046441990000464	MEXICO	NALTEL
SEEDGWAS1144:250070154	21.128399520053005	-1.796236299626421	0.7166748873798583	7.570099655633315	6.073197824677516	6.331902905213078	-13.484839526143771	-2.3781843161075815	4.540600586636221	2.0447298963448577	MEXICO	VANDEN
SEEDGWAS1145:250070155	15.559859421824283	-4.571633259961418	7.5907854451950705	1.9155805153910417	-2.128174837416614	-3.04762938491107	13.404402596544363	10.922430513216671	1.824444950655162	0.12341999812024648	MEXICO	TUXPEN
